id,english,arabic,french,uri,description,vt,uatv
148194,pelagite,بلاجيت,pélagite,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=148194,عقيدات من المنغنيز تتوضع على قعر المحيط,True,True
148195,pelecypoda; lamellibranches,صفيحيات الخياشيم، محاريات,pélécypodes; lamellibranches,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=148195,طائفة أو صنف من شعبة الرخويات تتميز بهيكل خارجي ذي مصراعين,True,True
148196,pelite; mudstone,حجر طيني,pélite,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=148196,,True,True
148197,pelitic,طيني,pélitique; argileux,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=148197,,True,True
148198,pellets(iron..),مكورات الحديد,pellets de fer,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=148198,,True,True
148199,pellucid,شفَّاف,translucide; pellucide,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=148199,,True,True
148200,pelmatozoa,شوكيات الجلد الجالسة,pelmatozoaires,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=148200,شعيبة من شوكيات الجلد يتميز معظم أفرادها بوجود ساق فقرية,True,True
148201,peneplain; peneplane,سهْب,pénéplaine,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=148201,سهل يتكون نتيجة تسوية التضاريس بعمليات الحت المختلفة,True,True
148202,peneplanation; peneplane,تَسَهْيُب,pénéplanation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=148202,,True,True
148203,penetration,اختراق,pénétration,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=148203,,True,True
148204,penetrative rock,صخر اندساسي,roche intrusive,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=148204,,True,True
148205,peninsula,شبه جزيرة,péninsule; presqu'île,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=148205,,True,True
148206,pentagon,خماسي,pentagone,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=148206,,True,True
148207,pentagonal prism,موشور خماسي,prisme pentagonal,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=148207,,True,True
148208,pepita,لقطة، شذر,pépite,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=148208,,True,True
148209,percentage,نسبة، نسبة مئوية,pourcentage,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=148209,,True,True
148210,perched,مُعلَّق,perché; suspendu,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=148210,,True,True
148211,percolating water; percolation water,مياه راشحة، مياه رشحية,eaux d'infiltration,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=148211,,True,True
148212,percolation,تَحلُّل,infiltration,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=148212,,True,True
148213,percrystalline,نسج بورفيري,percristallin,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=148213,صخور الجزء الأكبر منها متبلور والأصغر زجاجي,True,True
148214,percussion,دق، نقر,percussion,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=148214,الحفر بالدق أو النقر,True,True
148215,percussion drilling,حفر بالدق,sondage par percussion,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=148215,,True,True
148216,perennial,دائم,éternel; perpétuel,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=148216,,True,True
148217,perfect cleavage,تشقق تام,clivage achevé,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=148217,,True,True
148218,perforated,مُثقَّب,perforé,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=148218,,True,True
148219,perforation,تثقيب,perforation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=148219,,True,True
148220,periclase,بريكلاس,périclase,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=148220,معدن يتركب من أكسيد المغنزيوم يتبلور في النظام المكعبي,True,True
148221,periclinal structure,بنية متشععة الميل,structure périclinale,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=148221,,True,True
148222,peridot,زبرجد,péridot; olivine,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=148222,ضرب من الأوليفين يستعمل كحجر كريم,True,True
148223,peridotite,بريدوتيت,péridotite,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=148223,صخر فوق قاعدي يتكون من الأوليفين و البيروكسين,True,True
148224,perigee,حضيض (ال..),périgée,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=148224,أقرب نقطة في مدار القمر إلى الأرض,True,True
148225,period,دَوْر,période,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=148225,وحدة زمنية جيولوجية أصغر من الحقب وأكبر من العصر,True,True
148226,periodic,دوري,périodique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=148226,,True,True
148227,periodicity,دورية,périodicité,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=148227,,True,True
148228,peripheral,طرفي,périphérique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=148228,,True,True
148229,perlite,برليت,perlite,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=148229,زجاج بركاني حامضي خفيف,True,True
148230,perlitic,ذو نسيج زجاجي,perlitique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=148230,كالصخور البركانية الزجاجية,True,True
148231,perlitic structure,بنية لؤلؤية,structure perlitique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=148231,,True,True
148232,permeability,نفاذية، نُفوذية,perméabilité,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=148232,,True,True
148233,permeability (magnetic...),نفاذية مغنطيسية,perméabilité magnétique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=148233,,True,True
148234,permeability coefficient,مُعامل النفاذية,coefficient de perméabilité,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=148234,,True,True
148236,permeable bed,طبقة نَفوذية,couche perméable,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=148236,,True,True
148237,permeable rock,صخر نَفوذي,roche perméable,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=148237,,True,True
148238,permeable soil,تربة نَفوذية,sol perméable,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=148238,,True,True
148235,permeable; previous,نَفُوذ,perméable,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=148235,صفة للصخر المسامي الذي يسمح بمرور الماء,True,True
148239,permeameter,مقياس النَفوذية,perméamètre,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=148239,,True,True
148240,permeation,نُفوذية,perméation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=148240,,True,True
148241,permian,برمي,permien,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=148241,آخر أدوار حقب الحياة القديمة,True,True
148242,permo-carboniferous,بيرمو فحمي,permo-carbonifère,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=148242,,True,True
148243,perpendicular,عمودي، متعامد,perpendiculaire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=148243,,True,True
148244,persistant,دائم,persistant,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=148244,,True,True
148245,petrification,تحجُّر,pétrification,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=148245,تغير المواد العضوية إلى مادة حجرية بإحلال مواد معدنية محل أنسجتها العضوية التي تحتفظ ببنيتها المجهرية الأصلية,True,True
148246,petrified,متحجِّر,pétrifié,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=148246,,True,True
148247,petrochemical,بتروكيميائي,pétrochimique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=148247,,True,True
148248,petrochemistry,علم كيمياء الصخور,pétrochimie; pétrolochimie; chimie du pétrole,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=148248,,True,True
148249,petroclastic,صخور حطامية,pétroclastique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=148249,,True,True
148250,petrofabrics,علم بنية الصخور,pétrologie structure,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=148250,,True,True
148251,petrofacies,سِحنة صخرية,pétrofaciès,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=148251,,True,True
148252,petrogenesis,نشأة الصخور,pétrogenèse,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=148252,فرع من علم الصخور يعالج أصل الصخور وبخاصة الصخور النارية,True,True
148253,petrogenetic,خاص بنشأة الصخور,petrogénétique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=148253,,True,True
148254,petrographic,بتروغرافي,pétrographique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=148254,,True,True
148255,petrography; lithology,علم وصف الصخر,pétrographie; lithologie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=148255,بتروغرافيا,True,True
148256,petroleum,بترول، نِفْط,pétrole,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=148256,,True,True
148257,petroleum geology,جيولوجيا البترول,géologie pétrolière,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=148257,فرع من الجيولوجيا يتعلق بنشأة  وهجرة  وتجمع المواد النفطية والغازية واستكشاف  رواسبها  البخارية,True,True
148258,petroliferous,ذو بترول، بترولي,pétrolifère,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=148258,,True,True
148259,petroliferous bed,طبقة بترولية,couche pétrolifère,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=148259,,True,True
148260,petrology,علم الصخور,pétrologie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=148260,هو العلم الذي يبحث في وصف و منشأ الصخور,True,True
148261,pezoclase,تشقق نتيجة الضغط,fracture provoqué par la pression,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=148261,,True,True
148262,phacoidal structure,بنية عدسية,structure lenticulaire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=148262,,True,True
148263,phacolite,فاكوليت,phacolite,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=148263,صخر اندساسي عدسي الشكل في قمة الطية المحدبة أو قعر الطية المقعرة,True,True
148264,phanerocrystalline,ظاهر التبلور,phanérocrystallin,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=148264,صخر متبلور ترى بلوراته بالعين المجردة,True,True
148265,pharmocolite,فارماكوليت,pharmocolite,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=148265,أرسينات الكلسيوم المائية,True,True
148266,phase,طَوْر,phase,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=148266,,True,True
148267,phenocryst; phenocrystal,بلورة ظاهرة,phénocrystal,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=148267,بلورة كبيرة الحجم تامة الشكل توجد في بعض الصخور النارية المكونة من وسط معدني دقيق التبلور,True,True
148268,phenomenon,ظاهرة,phénomène,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=148268,,True,True
148269,phonolite,فونوليت,phonolite,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=148269,صخر انبثاقي يكافئ تركيب صخر السيانيت النيفيلي,True,True
148270,phosphate,فوسفات,phosphate,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=148270,,True,True
148271,phosphate rock,صخر فوسفاتي,roche phosphatée,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=148271,,True,True
148272,phosphatic nodule,عُقَيدة فوسفاتية,nodule phosphaté,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=148272,,True,True
148273,phosphatization,فَسْفَتة,phosphatation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=148273,,True,True
148274,phosphide,فوسفيد، فوسفير,phosphur,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=148274,,True,True
148275,phosphor; phosphorus,فوسفور,phosphore,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=148275,,True,True
148276,phosphorescence,تفسفر,phosphorescence,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=148276,توهج ينشأ من التعرض للضوء أو أي نوع من الأشعة,True,True
148277,phosphorescent,متفسفِر,phosphorescent,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=148277,,True,True
148278,phosphorite,فوسفوريت,phosphorite,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=148278,معدن مركب من فوسفات الكلسيوم,True,True
148279,phosphorous compounds,مُركَّبات فوسفورية,composés phosphoreux,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=148279,,True,True
148280,photogeology,جيولوجيا تصويرية,photogéologie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=148280,التفسير الجيولوجي للصور الجوية و الفضائية,True,True
148281,photothermic,حراري ضوئي,photothermique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=148281,,True,True
148282,phreatic cycle,دَوْرَة المنسوب المائي,cycle phréatique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=148282,الفترة التي يرتفع و ينخفض خلالها المستوى المائي,True,True
148283,phreatic water,مياه جوفية,nappe phréatique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=148283,,True,True
148284,phylogeny,تاريخ السلالة,phylogénie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=148284,سلسلة التغيرات المورفولوجية في الكائنات الحية خلال تاريخها الجيولوجي,True,True
148285,phylum,شُعبة,embranchement,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=148285,وحدة تصنيفية كبيرة في تقسيم الكائنات الحية تضم مجموعة متقاربة من الأصناف أو الطوائف,True,True
148286,physical geology,جيولوجيا (ال..) الطبيعية,géologie physique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=148286,,True,True
148287,physical properties,خواص طبيعية,propriétés physiques,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=148287,,True,True
