id,english,arabic,french,uri,description,image_uri_remote,vt,uatv
207242,part work,عمل مجزأ,travail parcellaire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207242,,,True,True
207239,partiality,تحيّز,partialité,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207239,,,True,True
207240,participation,مشاركة,participation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207240,,,True,True
207241,particular proposition,قضية جزئية,proposition particulière,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207241,,,True,True
207243,passion,هوى,passion,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207243,,,True,True
207244,passionate,متحمّس,passionné,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207244,,,True,True
207245,passive,انفعالي,passif,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207245,,,True,True
207246,pathologic,مرضي,pathologique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207246,,,True,True
207247,pathology,علم الأمراض,pathologie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207247,,,True,True
207248,patriarchal,أبيسية، أبويّة,patriarcale,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207248,,,True,True
207249,patriarchal family,أسرة أبيسية، أسرة أبوية,famille patriarcale,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207249,,,True,True
207250,patriarchy,نظام الأبوة,patriarcat,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207250,,,True,True
207251,patriotism,وطنية,patriotisme,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207251,,,True,True
207252,peace,سلم,paix,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207252,,,True,True
207253,peaceful coexistence,تعايش سلمي,coexistence pacifique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207253,,,True,True
207254,penal responsibility,مسؤولية جزائية,responsabilité pénale,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207254,,,True,True
207255,perception,ادراك حسي,perception,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207255,,,True,True
207256,person,شخص,personne,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207256,,,True,True
207257,personalism,شخصانية,personnalisme,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207257,,,True,True
207258,personality,شخصية,personnalité,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207258,,,True,True
207259,perspective,منظور,perspective,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207259,,,True,True
207260,pessimism,تشاؤم,pessimisme,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207260,,,True,True
207261,petition of principle,مصادرة على المطلوب,pétition de principe,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207261,,,True,True
207262,phase,مرحلة,phase,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207262,,,True,True
207263,phenomenalism,ظواهرية,phénoménisme; phénoménalisme,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207263,,,True,True
207264,phenomenology,فينومينولوجيا، علم الظواهر,phénoménologie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207264,,,True,True
207265,phenomenon,ظاهرة,phénomène,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207265,,,True,True
207267,philosophy,فلسفة,philosophie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207267,,,True,True
207268,philosophy of action,فلسفة العمل,philosophie de l'action,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207268,,,True,True
207269,philosophy of knowledge,فلسفة المعرفة,philosophie de la connaissance,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207269,,,True,True
207266,philosphize (to),فلسف,philosopher,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207266,,,True,True
207270,phlegmatic,رابط الجأش,flegmatique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207270,,,True,True
207271,physical self,أنا جسماني,moi physique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207271,,,True,True
207272,physico-chemical determisim,حتمية فيزيائية كيميائية,déterminisme physico-chimique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207272,,,True,True
207273,physiology,فيزيولوجيا، علم وظائف الأعضاء,physiologie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207273,,,True,True
207274,pity,شفقة,pitié,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207274,,,True,True
207275,planning,تخطيط,planification,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207275,,,True,True
207276,plasticity,مرونة,plasticité,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207276,,,True,True
207277,plasticity of tendency,مرونة الميل,plasticité de la tendance,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207277,,,True,True
207278,pleasure,لذّة,plaisir,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207278,,,True,True
207279,plebiscite,استفتاء,plébiscite,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207279,,,True,True
207280,pluralisme,تعدّدية,pluralisme,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207280,,,True,True
207281,plurality,تعدّد,pluralité,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207281,,,True,True
207282,plus value,فائض القيمة,plus-value,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207282,,,True,True
207283,polemic,جدال,polémique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207283,,,True,True
207284,political decision,قرار سياسي,décision politique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207284,,,True,True
207285,political power,سلطة سياسية,pouvoir politique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207285,,,True,True
207286,politics,سياسة,politique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207286,,,True,True
207287,polyandry,تعدّد الأزواج,polyandrie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207287,,,True,True
207288,polygamy,تعدّد الزوجات,polygamie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207288,,,True,True
207289,polytheism,تعدّد الآلهة، شرك,polythéisme,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207289,,,True,True
207290,population,سكان,population,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207290,,,True,True
207291,population estimates,تقديرات السكان,estimations de la population,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207291,,,True,True
207292,population explosion,انفجار سكاني,explosion de la population,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207292,,,True,True
207293,population repartition,توزيع السكان,répartition de la population,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207293,,,True,True
207294,positive logic,منطق وضعي,logique positive,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207294,,,True,True
207295,positive right,حق وضعي,droit positif,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207295,,,True,True
207296,positive spirit,روح وضعية,esprit positif,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207296,,,True,True
207297,positivism,وضعية,positivisme,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207297,,,True,True
207298,possible,ممكن,possible,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207298,,,True,True
207299,postulate,مصادرة,postulat,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207299,,,True,True
207300,power,سلطة,pouvoir,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207300,,,True,True
207303,pragmatism,براغماتية، ذرائعية,pragmatisme,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207303,,,True,True
207301,pratical,عملي,pratique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207301,,,True,True
207302,pratice (to),مارس,pratiquer,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207302,,,True,True
207304,praxis,براكسيس، تطبيق عملي,praxis,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207304,,,True,True
207305,predicate,محمول,prédicat,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207305,,,True,True
207306,predication,حمل,prédication,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207306,,,True,True
207307,predicative judgement,حكم حملي,jugement prédicatif,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207307,,,True,True
207308,predicative proposition,قضية حملية,proposition prédicative,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207308,,,True,True
207309,prejudice,حكم مسبّق,préjugé,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207309,,,True,True
207310,premiss,مقدمة,prémisse,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207310,,,True,True
207311,prevision,تبصّر,prévision,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207311,,,True,True
207312,primitive,بدائي,primitif,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207312,,,True,True
207313,primtive mentality,عقلية بدائية,mentalité primitive,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207313,,,True,True
207314,principle,مبدأ,principe,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207314,,,True,True
207315,principle of causality,مبدأ العلّية، مبدأ السببيّة,principe de causalité,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207315,,,True,True
207316,principle of complementarity,مبدأ التكامل,principe de complémentarité,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207316,,,True,True
207317,principle of determinism,مبدأ الحتمية,principe du déterminisme,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207317,,,True,True
207318,principle of exclusive third,مبدأ الثالث المرفوع,principe du tiers exclu,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207318,,,True,True
207319,principle of finality,مبدأ القصدية,principe de finalité,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207319,,,True,True
207320,principle of identity,مبدأ الهوية,principe d'identité,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207320,,,True,True
207321,principle of non-contradiction,مبدأ عدم التناقص,principe de non-contradiction,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207321,,,True,True
207322,principle of sufficient reason,مبدأ السبب الكافي,principe de raison suffisante,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207322,,,True,True
207660,principle universel,مبدأ كلّي,principe universel,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207660,,,True,True
207323,principles of reason,مبادىء العقل,principes de la raison,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207323,,,True,True
207324,private property,ملكية خاصة,propriété privée,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207324,,,True,True
207325,privation,حرمان,privation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207325,,,True,True
207326,probable,راجح (ال…),probable,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207326,,,True,True
207327,problem,مشكل,problème,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207327,,,True,True
207328,problematic (the),اشكالية (ال…),problématique (la),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207328,,,True,True
207329,proceeding,أسلوب، طريقة,procédé,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207329,,,True,True
207330,production,انتاج,production,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207330,,,True,True
207331,productive labour,قوة عاملة منتجة,force ouvrière,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207331,,,True,True
207332,productivity,انتاجية,productivité,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207332,,,True,True
207333,profane,مدنّس,profane,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207333,,,True,True
207334,profession,مهنة,métier,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207334,,,True,True
207335,profile (psychological-),سحنة نفسية,profil (psychologique),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207335,,,True,True
207336,progress,تقدّم,progrès,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207336,,,True,True
207337,progressist,تقدّمي,progressiste,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207337,,,True,True
207338,prohibited,محرّم,défendu,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207338,,,True,True
207339,prohibition,تحريم,prohibition,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207339,,,True,True
207340,projection,اسقاط,projection,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207340,,,True,True
207341,proletariat,بروليتاريا (ال…)، طبقة الكادحين,prolétariat,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207341,,,True,True
207342,proof,دليل، برهان,preuve,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207342,,,True,True
207343,proof of the contingency of word,برهان الامكان,preuve de la contingence du monde,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207343,,,True,True
207344,proofs of the existence of god,براهين وجود الله,preuves de l'existence de Dieu,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207344,,,True,True
207345,propaganda,دعاية,propagande,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207345,,,True,True
207346,proper,خاصة,propre,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207346,,,True,True
207347,proportional,متناسب,proportionnel,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207347,,,True,True
207348,proposition,قضية,proposition,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207348,,,True,True
207349,propositional function,دالة قضويّة,fonction propositionnelle,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207349,,,True,True
207350,prosperity,ازدهار، رخاء,prospérité,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207350,,,True,True
207351,protection,حماية,protection,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207351,,,True,True
207352,prove (to),برهن,prouver,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207352,,,True,True
207353,providence,عناية الهية,providence,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207353,,,True,True
207354,proximity,قرب,proximité,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207354,,,True,True
207369,pscho-physical parallelism,موازاة نفسية,parallélisme psychophysique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207369,,,True,True
207360,pschyism,حياة نفسية,psychisme,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207360,,,True,True
207355,pseudo-problem,مشكل زائف,pseudo-problème,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207355,,,True,True
207357,psychical,نفسي,psychique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207357,,,True,True
207358,psychical fact,حادث نفسي,fait psychique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207358,,,True,True
207359,psychical system,جهاز نفسي,système psychique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207359,,,True,True
